ID,Total Tasks,Task Completion Rate,Error Rate,Attendance,Productivity Score
71561,10,90,90,10,50
71562,10,50,30,60,36
71563,90,80,30,20,61
71564,20,80,40,60,50
71565,60,10,70,60,47
71566,80,50,50,20,53
71567,30,80,90,60,63
71568,80,70,90,20,67
71569,20,60,30,10,32
71570,20,90,60,10,47
71571,50,90,40,80,66
71572,30,60,40,50,45
71573,40,40,80,70,54
71574,90,90,40,30,68
71575,90,20,60,10,47
71576,10,70,60,60,48
71577,50,30,20,30,34
71578,50,30,30,50,40
71579,80,20,40,10,40
71580,60,50,90,80,67
71581,20,50,60,50,43
71582,60,10,40,80,45
71583,50,90,70,30,62
71584,40,20,30,30,30
71585,60,50,50,80,59
71586,80,50,40,40,55
71587,40,40,50,50,44
71588,60,10,10,10,25
71589,30,30,70,40,40
71590,60,10,90,60,51
71591,70,40,60,20,49
71592,80,60,20,50,56
71593,40,90,60,60,63
71594,60,60,20,50,50
71595,50,50,90,70,62
71596,20,20,90,80,46
71597,70,70,40,20,54
71598,40,50,60,90,57
71599,90,20,40,90,59
71600,10,70,40,10,34
71601,90,40,70,40,61
71602,90,40,90,50,67
71603,30,20,60,30,33
71604,20,10,80,20,29
71605,20,20,70,40,34
71606,70,70,50,10,54
71607,40,40,20,20,32
71608,60,50,80,30,55
71609,50,30,10,50,36
71610,10,50,90,30,42
71611,10,70,60,10,38
71612,90,50,70,50,66
71613,80,90,30,90,75
71614,70,10,10,10,28
71615,40,60,30,10,38
71616,70,70,80,70,72
71617,40,70,10,80,51
71618,90,70,10,90,68
71619,90,40,30,10,47
71620,60,80,90,20,64
71621,10,50,70,80,48
71622,40,90,20,30,49
71623,30,40,10,80,39
71624,10,70,10,90,44
71625,80,80,30,90,72
71626,30,80,50,30,49
71627,90,40,80,10,57
71628,40,70,60,50,55
71629,10,40,20,20,23
71630,40,60,80,10,48
71631,40,10,40,60,35
71632,90,90,10,60,68
71633,40,70,20,80,53
71634,60,10,30,90,45
71635,70,50,30,60,54
71636,30,90,80,40,60
71637,70,80,90,80,79
71638,50,30,20,60,40
71639,30,10,10,60,26
71640,80,80,60,80,76
71641,20,40,10,70,34
71642,70,90,10,40,58
71643,40,30,60,60,45
71644,30,20,40,70,37
71645,80,40,50,20,50
71646,70,80,70,80,75
71647,20,90,70,60,59
71648,90,10,80,40,54
71649,50,40,10,60,41
71650,60,20,50,80,50
71651,10,40,60,80,43
71652,40,20,40,10,28
71653,30,70,40,60,50
71654,80,70,30,60,63
71655,30,60,70,70,55
71656,30,40,10,30,29
71657,80,50,90,80,73
71658,70,90,80,60,76
71659,80,30,90,30,57
71660,80,70,60,10,59
71661,10,40,50,10,27
71662,40,40,90,30,48
71663,20,60,10,40,34
71664,60,20,20,80,44
71665,20,40,80,80,50
71666,50,50,40,70,52
71667,10,50,60,30,36
71668,10,10,80,80,38
71669,40,40,10,20,30
71670,10,70,40,50,42
71671,30,70,70,60,56
71672,80,20,80,30,52
71673,70,30,40,80,54
71674,10,20,80,80,41
71675,50,20,10,20,27
71676,70,40,10,20,39
71677,20,20,70,10,28
71678,80,50,20,80,59
71679,30,60,80,80,59
71680,70,80,70,50,69
71681,80,50,60,20,55
71682,80,90,60,50,73
71683,60,40,60,90,60
71684,60,50,90,80,67
71685,60,80,50,10,54
71686,20,60,90,70,56
71687,50,80,10,30,47
71688,10,50,90,80,52
71689,30,20,10,30,23
71690,20,60,40,40,40
71691,20,30,80,90,49
71692,90,20,90,70,65
71693,70,10,90,90,60
71694,40,30,10,30,29
71695,10,10,80,50,32
71696,10,60,40,30,35
71697,20,40,40,30,32
71698,80,10,10,60,41
71699,10,60,70,80,51
71700,60,50,20,40,45
71701,80,10,20,50,41
71702,90,60,60,90,75
71703,40,50,10,30,35
71704,50,70,30,10,44
71705,70,90,10,20,54
71706,10,90,10,70,46
71707,90,90,30,90,78
71708,50,70,70,20,54
71709,90,30,50,60,58
71710,50,40,20,80,47
71711,70,70,50,40,60
71712,30,60,80,90,61
71713,60,10,30,30,33
71714,90,10,70,90,62
71715,20,70,60,70,53
71716,50,30,70,20,42
71717,90,10,60,40,50
71718,30,70,70,10,46
71719,80,50,50,30,55
71720,90,30,70,10,52
71721,10,90,10,70,46
71722,60,30,70,20,45
71723,20,50,90,70,53
71724,30,30,10,40,28
71725,70,10,60,30,42
71726,40,80,80,60,64
71727,50,70,70,40,58
71728,40,60,60,10,44
71729,80,10,30,50,43
71730,90,30,10,80,54
71731,60,80,30,90,66
71732,80,20,30,40,44
71733,80,50,80,40,63
71734,70,60,10,20,45
71735,10,10,50,70,30
71736,30,70,90,20,52
71737,40,30,30,20,31
71738,80,50,80,60,67
71739,90,30,70,60,62
71740,50,70,40,60,56
71741,40,40,90,70,56
71742,90,80,20,10,57
71743,90,70,40,20,60
71744,50,20,30,10,29
71745,50,50,70,30,50
71746,30,70,20,50,44
71747,60,70,50,20,53
71748,10,70,70,10,40
71749,20,90,70,80,63
71750,10,10,10,50,18
71751,60,50,90,20,55
71752,30,90,70,90,68
71753,60,20,90,50,52
71754,40,50,60,40,47
71755,20,40,80,50,44
71756,60,10,30,80,43
71757,10,60,50,50,41
71758,50,20,50,50,41
71759,10,60,20,80,41
71760,90,30,90,70,68
71761,10,50,30,80,40
71762,50,20,10,70,37
71763,20,20,80,50,38
71764,20,50,90,30,45
71765,30,70,70,40,52
71766,80,30,30,10,41
71767,60,80,80,30,64
71768,70,20,50,80,53
71769,70,50,40,70,58
71770,70,90,20,50,62
71771,40,80,60,10,50
71772,40,70,80,50,59
71773,80,60,80,40,66
71774,20,90,20,40,45
71775,80,80,80,90,82
71776,70,70,60,60,66
71777,50,10,60,90,48
71778,50,80,90,90,75
71779,30,20,40,20,27
71780,10,40,50,50,35
71781,70,60,20,70,57
71782,30,20,10,50,27
71783,40,50,60,20,43
71784,70,50,20,10,42
71785,50,60,60,50,55
71786,30,20,40,80,39
71787,70,20,60,60,51
71788,10,10,20,70,24
71789,40,20,30,20,28
71790,20,90,70,60,59
71791,20,10,70,40,31
71792,70,40,30,90,57
71793,30,60,20,20,35
71794,30,40,40,70,43
71795,80,80,70,40,70
71796,80,90,50,10,63
71797,10,40,60,80,43
71798,20,70,30,20,37
71799,10,10,10,50,18
71800,70,40,70,70,61
71801,80,10,50,40,45
71802,50,90,80,10,60
71803,60,40,50,10,42
71804,80,40,10,60,50
71805,90,30,60,30,54
71806,40,10,60,10,29
71807,80,90,50,20,65
71808,10,30,40,70,34
71809,80,20,20,70,48
71810,50,60,90,80,67
71811,60,90,60,30,63
71812,50,90,70,40,64
71813,80,20,70,90,62
71814,60,10,80,40,45
71815,40,10,30,20,25
71816,70,90,30,70,68
71817,70,40,50,90,61
71818,30,80,10,10,37
71819,60,70,40,20,51
71820,90,30,60,30,54
71821,90,70,20,50,62
71822,60,60,80,20,56
71823,10,90,60,80,58
71824,60,70,40,10,49
71825,50,70,70,50,60
71826,70,60,50,70,63
71827,10,40,90,30,39
71828,20,10,70,80,39
71829,20,40,90,30,42
71830,90,80,30,80,73
71831,70,10,30,40,38
71832,10,30,50,60,34
71833,10,20,70,90,41
71834,40,40,60,30,42
71835,60,20,90,50,52
71836,90,10,40,50,48
71837,10,90,10,20,36
71838,20,60,80,50,50
71839,60,20,50,70,48
71840,10,30,20,40,24
71841,60,50,40,30,47
71842,20,20,20,80,32
71843,70,20,10,80,45
71844,80,20,70,70,58
71845,90,90,30,90,78
71846,10,80,20,50,41
71847,90,70,30,60,66
71848,60,80,90,40,68
71849,90,90,90,30,78
71850,50,30,40,40,40
71851,10,80,40,80,51
71852,30,60,10,40,37
71853,60,10,90,90,57
71854,10,10,10,10,10
71855,30,70,80,80,62
71856,10,30,70,90,44
71857,60,50,50,20,47
71858,90,50,60,50,64
71859,20,60,20,60,40
71860,50,90,80,80,74
71861,70,10,70,30,44
71862,90,20,70,90,65
71863,80,20,60,40,50
71864,70,20,90,20,49
71865,90,50,30,30,54
71866,30,40,60,80,49
71867,80,30,60,90,63
71868,20,70,30,50,43
71869,70,10,70,10,40
71870,60,50,90,80,67
71871,30,30,50,30,34
71872,80,50,30,40,53
71873,80,40,50,20,50
71874,80,60,90,20,64
71875,20,80,80,10,48
71876,80,10,90,80,61
71877,80,70,40,20,57
71878,60,90,40,10,55
71879,20,90,10,30,41
71880,20,70,40,20,39
71881,30,30,70,80,48
71882,30,20,10,10,19
71883,10,10,90,60,36
71884,80,30,40,50,51
71885,30,50,30,90,48
71886,10,30,20,30,22
71887,10,30,30,90,36
71888,40,60,90,90,66
71889,10,50,10,70,34
71890,90,20,10,40,43
71891,20,60,40,40,40
71892,10,30,10,30,20
71893,50,10,40,60,38
71894,50,60,10,70,49
71895,50,10,80,90,52
71896,30,60,20,70,45
71897,70,50,80,50,62
71898,10,80,20,10,33
71899,40,50,90,70,59
71900,70,80,30,40,59
71901,50,20,20,60,37
71902,70,10,40,70,46
71903,10,20,50,30,25
71904,40,60,90,30,54
71905,90,60,20,10,51
71906,80,10,40,90,53
71907,80,20,90,20,52
71908,40,40,70,70,52
71909,70,20,50,90,55
71910,10,40,60,40,35
71911,70,50,70,90,68
71912,70,50,20,70,54
71913,30,90,60,60,60
71914,80,70,70,40,67
71915,60,10,20,60,37
71916,40,60,30,30,42
71917,30,80,10,10,37
71918,10,20,80,10,27
71919,90,30,10,60,50
71920,20,50,60,60,45
71921,60,70,10,50,51
71922,60,60,10,60,50
71923,50,70,70,70,64
71924,10,70,40,50,42
71925,60,30,40,50,45
71926,20,30,30,90,39
71927,50,10,10,60,32
71928,30,70,40,30,44
71929,50,10,20,30,28
71930,70,50,30,90,60
71931,40,60,10,30,38
71932,70,30,90,80,64
71933,10,40,10,50,27
71934,40,50,50,40,45
71935,60,70,10,20,45
71936,60,20,30,10,32
71937,30,50,80,10,42
71938,30,20,90,50,43
71939,30,50,30,60,42
71940,10,90,10,50,42
71941,80,50,30,70,59
71942,70,40,30,30,45
71943,80,50,90,30,63
71944,90,70,40,70,70
71945,10,60,50,60,43
71946,20,80,80,80,62
71947,40,70,70,80,63
71948,70,50,30,40,50
71949,20,30,60,90,45
71950,80,70,40,90,71
71951,40,90,90,10,59
71952,70,80,70,10,61
71953,40,50,50,50,47
71954,60,40,20,90,52
71955,20,20,10,40,22
71956,60,50,90,60,63
71957,50,90,40,30,56
71958,30,60,60,10,41
71959,20,70,90,80,61
71960,70,30,60,80,58
71961,70,90,60,40,68
71962,90,60,30,90,69
71963,20,80,10,10,34
71964,30,60,90,70,59
71965,40,20,20,70,36
71966,70,50,70,70,64
71967,50,50,70,70,58
71968,80,20,90,60,60
71969,40,60,90,50,58
71970,40,70,20,40,45
71971,40,70,40,90,59
71972,30,40,10,10,25
71973,40,20,30,70,38
71974,60,60,40,10,46
71975,90,60,40,30,59
71976,40,20,90,20,40
71977,30,50,30,10,32
71978,20,20,20,50,26
71979,20,80,30,30,42
71980,20,60,90,70,56
71981,70,80,80,60,73
71982,80,40,20,20,44
71983,80,30,70,50,57
71984,10,80,10,50,39
71985,10,20,30,90,33
71986,40,20,80,80,50
71987,80,90,10,20,57
71988,20,30,40,40,31
71989,50,30,60,90,54
71990,30,30,40,30,32
71991,20,10,50,80,35
71992,50,30,40,80,48
71993,60,60,60,30,54
71994,30,20,90,20,37
71995,30,50,40,20,36
71996,60,60,30,90,60
71997,60,50,90,50,61
71998,20,20,70,80,42
71999,60,50,60,40,53
72000,60,60,60,70,62
72001,60,50,50,50,53
72002,70,10,10,90,44
72003,40,30,30,90,45
72004,10,50,80,40,42
72005,90,30,50,80,62
72006,20,20,50,10,24
72007,50,50,70,10,46
72008,20,50,80,10,39
72009,20,60,60,10,38
72010,40,10,80,30,37
72011,30,70,30,20,40
72012,90,80,40,80,75
72013,60,80,90,70,74
72014,60,70,60,90,69
72015,70,80,80,80,77
72016,80,80,10,10,52
72017,80,40,60,90,66
72018,40,60,30,50,46
72019,80,20,20,10,36
72020,70,30,60,70,56
72021,90,50,80,70,72
72022,60,80,70,30,62
72023,60,10,30,20,31
72024,20,40,80,20,38
72025,80,50,30,10,47
72026,50,50,90,90,66
72027,40,80,60,30,54
72028,20,10,70,80,39
72029,30,10,60,10,26
72030,60,70,90,80,73
72031,20,60,60,30,42
72032,70,40,20,90,55
72033,80,70,90,30,69
72034,60,20,10,70,40
72035,70,30,10,60,44
72036,50,10,90,40,44
72037,20,70,30,40,41
72038,20,70,80,30,49
72039,10,80,10,70,43
72040,50,90,40,20,54
72041,80,70,10,90,65
72042,50,40,20,10,33
72043,60,30,50,80,53
72044,70,50,40,70,58
72045,90,20,20,40,45
72046,30,10,60,70,38
72047,70,40,60,70,59
72048,60,30,60,30,45
72049,40,30,40,30,35
72050,40,80,20,20,44
72051,80,10,70,80,57
72052,30,40,50,10,33
72053,20,70,10,50,39
72054,20,90,70,80,63
72055,10,30,80,70,42
72056,50,80,50,10,51
72057,40,90,30,30,51
72058,60,40,40,10,40
72059,30,60,50,10,39
72060,40,40,10,10,28
72061,30,90,80,40,60
72062,60,20,30,40,38
72063,40,80,30,20,46
72064,40,60,90,30,54
72065,60,10,30,30,33
72066,40,20,10,40,28
72067,70,80,40,50,63
72068,10,50,60,20,34
72069,80,60,70,40,64
72070,40,70,20,30,43
72071,90,60,60,20,61
72072,70,20,90,60,57
72073,90,90,20,40,66
72074,60,20,30,30,36
72075,30,60,10,30,35
72076,70,80,30,10,53
72077,70,90,80,70,78
72078,50,20,80,10,39
72079,10,10,50,30,22
72080,10,10,70,70,34
72081,40,10,50,80,41
72082,10,40,10,30,23
72083,30,50,60,60,48
72084,60,20,70,20,42
72085,60,10,20,20,29
72086,90,80,90,80,85
72087,10,30,20,80,32
72088,80,30,50,20,47
72089,10,40,10,30,23
72090,20,40,80,90,52
72091,10,20,20,40,21
72092,90,60,30,20,55
72093,90,90,80,60,82
72094,40,10,90,90,51
72095,80,50,70,30,59
72096,70,10,20,20,32
72097,80,60,50,10,54
72098,60,10,80,70,51
72099,40,70,60,70,59
72100,80,10,40,90,53
72101,20,70,60,80,55
72102,40,20,60,60,42
72103,20,60,60,60,48
72104,10,10,50,30,22
72105,80,70,10,20,51
72106,50,20,80,30,43
72107,60,60,90,30,60
72108,90,50,70,70,70
72109,30,70,90,40,56
72110,60,40,40,90,56
72111,70,60,80,20,59
72112,20,60,60,50,46
72113,10,20,30,70,29
72114,70,30,80,90,64
72115,90,30,60,50,58
72116,20,50,30,10,29
72117,60,30,90,10,47
72118,30,10,70,90,44
72119,40,90,70,40,61
72120,80,10,20,90,49
72121,70,30,30,80,52
72122,90,50,50,50,62
72123,60,40,60,60,54
72124,80,30,60,40,53
72125,70,50,50,60,58
72126,70,30,10,40,40
72127,40,80,90,80,70
72128,50,90,70,50,66
72129,10,30,30,70,32
72130,40,20,90,70,50
72131,20,40,40,50,36
72132,40,50,40,30,41
72133,50,40,60,50,49
72134,30,10,40,90,38
72135,30,90,10,60,50
72136,90,10,50,50,50
72137,60,80,90,40,68
72138,60,90,10,50,57
72139,60,20,20,70,42
72140,50,60,50,40,51
72141,60,60,90,80,70
72142,60,10,10,20,27
72143,60,10,90,40,47
72144,30,70,90,20,52
72145,20,10,40,80,33
72146,50,90,50,60,64
72147,50,10,90,20,40
72148,50,90,90,10,62
72149,50,50,20,80,50
72150,90,30,90,70,68
72151,60,60,50,80,62
72152,10,20,40,30,23
72153,90,90,50,30,70
72154,30,70,80,30,52
72155,80,10,60,90,57
72156,50,20,70,20,39
72157,70,20,30,90,51
72158,30,80,30,50,49
72159,70,70,80,40,66
72160,30,90,60,30,54
72161,70,20,30,40,41
72162,40,80,20,50,50
72163,90,20,90,50,61
72164,20,10,80,70,39
72165,30,20,50,10,27
72166,40,70,40,50,51
72167,40,30,90,60,51
72168,60,40,90,30,54
72169,50,50,50,40,48
72170,80,30,90,40,59
72171,60,60,30,50,52
72172,10,70,50,10,36
72173,80,50,30,10,47
72174,30,30,90,20,40
72175,40,50,90,60,57
72176,30,30,20,60,34
72177,80,10,60,20,43
72178,60,70,90,60,69
72179,40,60,40,60,50
72180,50,20,80,90,55
72181,60,70,70,60,65
72182,10,10,90,60,36
72183,50,40,10,60,41
72184,10,10,20,70,24
72185,20,30,60,30,33
72186,30,50,60,70,50
72187,20,90,60,50,55
72188,30,70,70,20,48
72189,80,80,70,80,78
72190,30,80,60,60,57
72191,60,60,80,10,54
72192,40,10,60,70,41
72193,80,10,30,90,51
72194,40,30,90,50,49
72195,10,10,90,10,26
72196,10,80,60,10,41
72197,20,40,10,30,26
72198,20,90,10,20,39
72199,40,50,90,20,49
72200,10,50,30,50,34
72201,10,80,60,60,51
72202,10,50,40,80,42
72203,80,10,80,30,49
72204,30,50,90,50,52
72205,50,90,70,70,70
72206,80,90,70,50,75
72207,60,40,50,70,54
72208,90,10,10,20,36
72209,90,20,90,50,61
72210,20,40,20,40,30
72211,40,40,60,60,48
72212,90,50,50,80,68
72213,50,80,30,90,63
72214,60,30,20,70,45
72215,50,70,90,20,58
72216,80,40,20,90,58
72217,70,90,90,80,82
72218,40,20,50,10,30
72219,40,30,60,80,49
72220,40,90,20,40,51
72221,80,20,70,70,58
72222,20,60,70,30,44
72223,20,60,20,40,36
72224,50,40,30,40,41
72225,40,70,50,10,45
72226,60,50,30,40,47
72227,80,20,10,90,50
72228,50,70,70,10,52
72229,20,20,80,70,42
72230,50,80,20,20,47
72231,60,90,20,30,55
72232,10,10,90,60,36
72233,20,90,10,60,47
72234,30,30,20,70,36
72235,40,80,60,40,56
72236,30,10,70,10,28
72237,50,10,70,70,46
72238,60,80,80,10,60
72239,10,30,50,30,28
72240,40,50,20,90,49
72241,30,10,60,30,30
72242,20,20,40,50,30
72243,80,60,60,40,62
72244,90,20,90,50,61
72245,10,30,50,80,38
72246,40,70,70,60,59
72247,30,70,60,70,56
72248,40,90,50,60,61
72249,50,80,60,30,57
72250,40,60,50,20,44
72251,60,60,30,40,50
72252,40,40,30,80,46
72253,50,70,20,50,50
72254,80,20,90,90,66
72255,40,40,80,60,52
72256,80,80,30,60,66
72257,60,50,90,20,55
72258,80,20,40,60,50
72259,90,30,60,60,60
72260,60,90,30,60,63
72261,40,10,70,30,35
72262,10,10,10,10,10
72263,50,70,60,40,56
72264,30,30,10,60,32
72265,20,80,40,60,50
72266,70,60,70,20,57
72267,90,70,70,20,66
72268,20,50,90,10,41
72269,30,20,10,40,25
72270,50,80,50,80,65
72271,40,70,90,60,63
72272,80,70,40,60,65
72273,90,30,40,70,58
72274,50,10,90,70,50
72275,50,10,20,40,30
72276,30,60,30,70,47
72277,10,50,80,70,48
72278,30,30,60,40,38
72279,10,40,60,50,37
72280,70,30,60,80,58
72281,70,40,20,70,51
72282,50,30,20,40,36
72283,80,30,30,30,45
72284,90,90,30,70,74
72285,90,40,20,90,61
72286,70,50,50,80,62
72287,20,70,70,70,55
72288,90,50,20,80,62
72289,80,80,90,80,82
72290,70,30,50,80,56
72291,80,40,50,70,60
72292,80,60,20,80,62
72293,10,50,60,10,32
72294,10,50,40,60,38
72295,20,90,90,20,55
72296,30,50,20,60,40
72297,50,30,20,10,30
72298,70,30,60,10,44
72299,30,20,50,20,29
72300,70,20,20,60,43
72301,30,60,40,50,45
72302,50,60,40,10,43
72303,90,20,90,40,59
72304,40,90,40,70,61
72305,60,50,80,90,67
72306,20,10,60,90,39
72307,20,20,10,20,18
72308,10,10,90,90,42
72309,10,60,60,80,49
72310,90,60,30,40,59
72311,50,30,30,90,48
72312,70,10,60,20,40
72313,10,30,90,70,44
72314,20,60,80,50,50
72315,20,10,30,50,25
72316,30,80,90,50,61
72317,60,50,90,30,57
72318,10,10,80,40,30
72319,10,80,20,50,41
72320,40,20,30,70,38
72321,30,90,50,20,50
72322,70,20,60,30,45
72323,90,20,10,20,39
72324,90,10,40,60,50
72325,90,80,10,60,65
72326,50,50,90,40,56
72327,30,80,50,70,57
72328,80,50,50,10,51
72329,40,40,10,60,38
72330,60,30,20,60,43
72331,80,80,40,30,62
72332,70,50,60,70,62
72333,80,40,60,40,56
72334,30,50,30,70,44
72335,80,10,80,50,53
72336,70,40,60,60,57
72337,60,80,80,80,74
72338,10,60,40,40,37
72339,70,10,80,80,56
72340,30,50,30,10,32
72341,30,80,50,30,49
72342,10,30,90,60,42
72343,20,90,30,30,45
72344,10,40,10,80,33
72345,10,70,40,20,36
72346,70,10,40,90,50
72347,60,20,90,20,46
72348,30,40,80,30,43
72349,60,30,70,80,57
72350,60,30,80,80,59
72351,10,20,90,50,37
72352,60,60,70,20,54
72353,90,60,30,50,61
72354,40,50,40,30,41
72355,20,20,60,70,38
72356,30,40,70,10,37
72357,50,10,60,50,40
72358,80,20,30,60,48
72359,70,60,40,20,51
72360,70,10,50,80,50
72361,40,80,50,70,60
72362,30,20,40,30,29
72363,70,20,50,60,49
72364,60,20,40,20,36
72365,80,30,90,10,53
72366,10,30,90,30,36
72367,70,70,70,40,64
72368,20,40,20,70,36
72369,40,90,20,70,57
72370,30,10,30,40,26
72371,80,50,80,60,67
72372,90,60,80,40,69
72373,50,40,90,70,59
72374,60,50,60,40,53
72375,70,60,40,40,55
72376,10,70,40,70,46
72377,30,40,80,70,51
72378,90,80,70,30,71
72379,90,50,90,20,64
72380,20,50,90,30,45
72381,90,70,30,60,66
72382,80,70,30,70,65
72383,80,50,10,20,45
72384,50,40,30,10,35
72385,60,20,10,20,30
72386,70,40,20,60,49
72387,30,50,90,90,60
72388,30,60,50,60,49
72389,20,20,70,30,32
72390,40,90,50,80,65
72391,80,30,40,80,57
72392,70,40,10,90,53
72393,40,30,90,80,55
72394,40,30,10,50,33
72395,70,50,30,40,50
72396,20,10,40,40,25
72397,70,90,40,60,68
72398,10,90,70,30,50
72399,60,70,90,50,67
72400,50,80,10,30,47
72401,80,10,20,50,41
72402,80,50,30,70,59
72403,70,10,90,30,48
72404,60,10,10,20,27
72405,90,70,30,90,72
72406,80,50,60,70,65
72407,70,70,30,10,50
72408,90,10,10,10,34
72409,90,90,20,90,76
72410,50,60,80,50,59
72411,90,80,70,30,71
72412,90,70,30,50,64
72413,50,50,40,30,44
72414,60,50,20,10,39
72415,20,40,90,80,52
72416,10,20,80,90,43
72417,10,60,20,80,41
72418,10,80,60,60,51
72419,10,60,60,50,43
72420,90,80,90,90,87
72421,20,80,80,70,60
72422,60,90,10,50,57
72423,70,30,50,60,52
72424,10,70,50,50,44
72425,60,30,50,10,39
72426,80,50,40,80,63
72427,80,10,20,90,49
72428,90,80,60,40,71
72429,30,90,60,10,50
72430,90,60,90,20,67
72431,40,90,10,20,45
72432,70,80,20,50,59
72433,10,40,20,30,25
72434,60,10,60,80,49
72435,90,90,40,10,64
72436,50,70,50,60,58
72437,60,30,10,50,39
72438,20,30,50,10,27
72439,80,80,10,90,68
72440,30,10,50,90,40
72441,70,70,70,70,70
72442,90,10,60,20,46
72443,90,90,50,40,72
72444,50,20,30,50,37
72445,20,60,80,90,58
72446,70,60,60,80,67
72447,30,70,60,90,60
72448,80,80,50,80,74
72449,20,60,10,60,38
72450,40,90,50,10,51
72451,70,20,40,60,47
72452,50,50,50,80,56
72453,20,60,60,50,46
72454,40,20,10,80,36
72455,20,90,80,70,63
72456,20,30,10,20,21
72457,90,60,60,10,59
72458,60,10,30,40,35
72459,30,30,50,50,38
72460,70,80,10,90,65
72461,40,80,20,30,46
72462,70,80,30,30,57
72463,50,10,80,80,50
72464,80,60,40,60,62
72465,40,80,50,10,48
72466,60,60,90,30,60
72467,50,40,60,90,57
72468,10,10,50,10,18
72469,50,80,50,50,59
72470,10,80,50,80,53
72471,70,40,90,30,57
72472,40,90,50,10,51
72473,50,80,60,70,65
72474,80,90,60,60,75
72475,70,40,10,20,39
72476,90,40,60,10,53
72477,10,40,30,80,37
72478,40,40,60,40,44
72479,20,30,70,70,43
72480,90,80,60,70,77
72481,20,80,20,20,38
72482,20,30,30,60,33
72483,50,70,60,80,64
72484,90,40,60,90,69
72485,20,70,20,60,43
72486,20,70,60,20,43
72487,30,90,50,20,50
72488,60,80,60,40,62
72489,30,70,70,20,48
72490,40,50,10,60,41
72491,80,80,50,60,70
72492,50,70,10,10,40
72493,30,10,40,10,22
72494,30,80,10,70,49
72495,20,80,70,80,60
72496,40,50,70,50,51
72497,30,60,90,80,61
72498,50,80,90,50,67
72499,30,10,90,70,44
72500,80,60,10,80,60
72501,80,80,40,10,58
72502,70,20,60,80,55
72503,80,20,90,10,50
72504,10,80,40,40,43
72505,40,30,10,70,37
72506,30,30,20,80,38
72507,50,80,50,50,59
72508,70,50,10,30,44
72509,10,70,60,30,42
72510,40,30,30,20,31
72511,90,10,60,60,54
72512,20,70,10,20,33
72513,10,80,50,60,49
72514,40,50,80,30,49
72515,10,70,90,70,56
72516,40,80,30,90,60
72517,40,10,50,40,33
72518,30,10,30,30,24
72519,30,60,70,90,59
72520,30,70,60,90,60
72521,70,50,40,80,60
72522,60,50,50,50,53
72523,80,50,80,90,73
72524,30,10,90,90,48
72525,80,10,30,90,51
72526,70,30,40,10,40
72527,90,50,40,20,54
72528,60,20,30,20,34
72529,80,90,80,50,77
72530,60,60,70,80,66
72531,30,60,60,60,51
72532,70,20,30,30,39
72533,80,20,30,50,46
72534,30,20,70,10,31
72535,40,40,90,50,52
72536,70,60,40,70,61
72537,40,60,90,30,54
72538,40,20,30,90,42
72539,30,10,90,50,40
72540,50,50,90,80,64
72541,10,20,50,40,27
72542,30,60,40,90,53
72543,90,90,30,80,76
72544,90,60,10,30,53
72545,10,90,10,50,42
72546,50,60,40,90,59
72547,90,40,20,30,49
72548,60,60,70,30,56
72549,30,50,60,20,40
72550,90,40,30,70,59
72551,40,70,50,30,49
72552,30,60,30,60,45
72553,30,70,40,90,56
72554,90,40,80,10,57
72555,60,30,60,20,43
72556,10,30,90,20,34
72557,10,70,80,70,54
72558,70,90,80,80,80
72559,40,30,70,80,51
72560,30,10,40,10,22
72561,70,70,50,30,58
72562,40,20,50,50,38
72563,80,20,20,90,52
72564,50,30,70,20,42
72565,20,70,90,50,55
72566,80,10,60,30,45
72567,20,20,90,10,32
72568,40,80,80,10,54
72569,80,30,30,40,47
72570,80,40,20,80,56
72571,90,80,80,20,71
72572,30,10,10,60,26
72573,50,90,40,40,58
72574,10,50,10,40,28
72575,10,80,60,70,53
72576,80,80,60,80,76
72577,10,20,10,20,15
72578,80,70,40,90,71
72579,50,50,80,20,50
72580,10,70,30,50,40
72581,80,30,60,80,61
72582,20,40,10,80,36
72583,60,80,20,40,54
72584,20,40,50,90,46
72585,60,60,70,40,58
72586,40,80,90,30,60
72587,80,40,50,30,52
72588,70,80,90,10,65
72589,70,20,90,20,49
72590,40,70,60,20,49
72591,40,50,90,50,55
72592,20,60,60,50,46
72593,30,30,40,10,28
72594,30,50,90,70,56
72595,30,90,60,90,66
72596,80,90,30,20,61
72597,70,50,70,90,68
72598,50,90,10,10,46
72599,90,50,20,30,52
72600,70,20,80,90,61
72601,40,50,90,30,51
72602,20,70,30,30,39
72603,70,10,80,70,54
72604,20,50,70,80,51
72605,90,50,10,20,48
72606,80,80,30,70,68
72607,90,80,10,60,65
72608,20,50,90,60,51
72609,10,20,90,80,43
72610,40,10,30,70,35
72611,90,40,30,10,47
72612,70,10,50,40,42
72613,80,60,60,50,64
72614,40,10,10,40,25
72615,40,50,80,30,49
72616,80,50,20,90,61
72617,70,20,50,70,51
72618,60,40,10,10,34
72619,80,50,60,90,69
72620,20,30,90,90,51
72621,10,20,10,80,27
72622,70,30,70,20,48
72623,50,60,60,40,53
72624,20,90,10,10,37
72625,60,90,40,90,71
72626,20,70,80,50,53
72627,10,20,40,50,27
72628,90,50,60,70,68
72629,70,80,80,40,69
